Date,Time,Val1,Sensore Val1,Val2,Sensore Val2,Val3,Sensore Val3,Val4,Sensore Val4,Val5,Sensore O3,Temperature,Relative Humidity,Absolute Humidity
23/12/2004,21:00:00,7.2,1564,-200,26.3,1076,472,228,1574,1462,2181,6.3,57.9,0.5575
23/12/2004,22:00:00,5,1441,-200,20.6,825,517,196,1389,1314,2051,6.2,56.8,0.5421
23/12/2004,23:00:00,4.2,1376,-200,17,740,549,190,1283,1209,2041,6.1,54.7,0.5201
24/12/2004,0:00:00,4.6,1412,-200,17.2,759,543,187,1300,1216,2059,6,55.6,0.5244
24/12/2004,1:00:00,3.9,1352,-200,14.6,610,567,174,1234,1137,2016,5.1,59,0.5248
24/12/2004,2:00:00,3.4,1285,-200,12.1,465,605,158,1164,1052,1967,5.1,58.4,517
24/12/2004,3:00:00,3,1263,-200,10.5,-200,625,-200,1140,997,1960,4.7,60.8,0.5232
24/12/2004,4:00:00,2.4,1200,-200,8.7,288,664,132,1082,929,1847,4.2,63.1,0.5259
24/12/2004,5:00:00,2.5,1187,-200,8.8,251,669,121,1093,931,1792,4.3,64.1,537
24/12/2004,6:00:00,3.5,1166,-200,8.2,351,691,136,1079,909,1680,4.8,61.9,537
24/12/2004,7:00:00,3.9,1209,-200,9.5,379,666,138,1124,958,1662,5.3,61.1,0.5499
24/12/2004,8:00:00,4.8,1349,-200,14.6,539,575,149,1299,1136,1810,5.7,61.3,0.5657
24/12/2004,9:00:00,6.1,1458,-200,20.4,706,497,165,1483,1307,2103,6.1,60.5,0.5719
24/12/2004,10:00:00,6.6,1462,-200,18.8,750,510,170,1421,1263,2082,6.7,59.7,589
24/12/2004,11:00:00,6.5,1448,-200,18.8,747,511,165,1428,1263,1971,7.2,58.6,0.5986
24/12/2004,12:00:00,6,1419,-200,18.5,670,524,167,1406,1254,1950,8,55.9,0.6018
24/12/2004,13:00:00,6.9,1561,-200,24.8,772,465,197,1624,1425,2101,9.8,52.4,0.6349
24/12/2004,14:00:00,7.9,1558,-200,22.9,792,471,217,1563,1375,2112,10.5,51.1,0.6503
24/12/2004,15:00:00,6.1,1438,-200,16.9,626,528,204,1405,1208,1962,10.8,52.4,0.6767
24/12/2004,16:00:00,6.7,1532,-200,22.2,678,474,193,1610,1356,2033,10.6,55.3,0.7058
24/12/2004,17:00:00,6.8,1522,-200,21.5,706,479,192,1578,1337,2034,10.4,57,0.7167
24/12/2004,18:00:00,6.7,1514,-200,21.5,668,474,175,1598,1338,2018,10.2,58.3,0.7256
24/12/2004,19:00:00,6.4,-200,-200,-200,641,-200,168,-200,-200,-200,-200,-200,-200
24/12/2004,20:00:00,6.8,-200,-200,-200,649,-200,170,-200,-200,-200,-200,-200,-200
24/12/2004,21:00:00,5.6,-200,-200,-200,521,-200,157,-200,-200,-200,-200,-200,-200
24/12/2004,22:00:00,5.4,-200,-200,-200,487,-200,143,-200,-200,-200,-200,-200,-200
24/12/2004,23:00:00,5.2,-200,-200,-200,453,-200,152,-200,-200,-200,-200,-200,-200
25/12/2004,0:00:00,5.9,1505,-200,15.6,567,525,169,1447,1168,2066,9.4,66.1,0.7816
25/12/2004,1:00:00,5.6,1458,-200,14.2,527,540,164,1395,1123,2030,9.6,65.9,0.7869
25/12/2004,2:00:00,5.5,1431,-200,13.5,503,553,154,1385,1100,1913,9.5,66.2,0.7882
25/12/2004,3:00:00,5.2,1366,-200,11.4,-200,583,-200,1328,1027,1901,9.2,67.3,0.7851
25/12/2004,4:00:00,-200,1332,-200,10.5,345,601,130,1304,997,1783,9.1,68.7,0.7925
25/12/2004,5:00:00,2.2,1243,-200,8.6,274,648,119,1250,924,1534,9,69.8,0.8039
25/12/2004,6:00:00,2,1251,-200,8.6,231,644,106,1246,924,1568,8.9,70.5,0.8056
25/12/2004,7:00:00,2.2,1259,-200,9.1,268,631,111,1267,944,1622,8.9,70.4,0.8074
25/12/2004,8:00:00,2,1268,-200,8.6,281,645,122,1247,926,1628,9.1,69.6,0.8045
25/12/2004,9:00:00,2.5,1288,-200,9.4,340,623,121,1272,956,1553,9,70.8,0.8173
25/12/2004,10:00:00,3,1410,-200,11,406,594,136,1319,1015,1769,9.8,68.6,0.8324
25/12/2004,11:00:00,2.8,1374,-200,10.6,379,598,138,1316,999,1776,10.2,67.3,0.8373
25/12/2004,12:00:00,3.4,1458,-200,13.2,436,553,147,1383,1090,1898,10.7,65,0.8378
25/12/2004,13:00:00,5.5,1609,-200,18.1,602,505,178,1491,1243,2100,11.4,62.9,0.8454
25/12/2004,14:00:00,4,1424,-200,13.2,507,566,176,1351,1090,1896,12.2,61.1,0.8652
25/12/2004,15:00:00,2.4,1331,-200,9.7,266,633,159,1266,966,1745,12.1,61.8,0.8723
25/12/2004,16:00:00,3.1,1434,-200,13.3,335,561,168,1366,1093,1893,11.7,65.6,898
25/12/2004,17:00:00,4,1542,-200,15.4,464,531,181,1435,1161,1972,11.4,67.9,0.9119
25/12/2004,18:00:00,4.6,1651,-200,17.8,527,501,184,1513,1234,2020,11.2,70.8,0.9386
25/12/2004,19:00:00,4.8,1633,-200,18,592,496,170,1555,1240,1906,10.9,75.9,0.9868
25/12/2004,20:00:00,6.2,1739,-200,21.3,821,460,174,1689,1333,1832,11.3,78.3,1.0455
25/12/2004,21:00:00,4.6,1523,-200,14.5,538,541,136,1488,1132,1470,10.3,82.8,1.0369
25/12/2004,22:00:00,4.5,1543,-200,15.8,513,521,127,1542,1174,1494,10.4,82.5,1.0406
25/12/2004,23:00:00,4.2,1469,-200,13.1,514,564,125,1485,1086,1394,11,81.7,1.0727
26/12/2004,0:00:00,2.6,1271,-200,7.7,345,688,121,1321,886,1113,11.7,79.8,1.0964
26/12/2004,1:00:00,1.6,1161,-200,6,231,775,117,1281,810,958,11.6,80,1.0924
26/12/2004,2:00:00,1.3,1053,-200,3.5,166,890,108,1166,680,807,11.3,80.1,1.0741
26/12/2004,3:00:00,0.6,916,-200,1.5,-200,1143,-200,1064,541,536,11.7,74.1,1.0167
26/12/2004,4:00:00,0.5,900,-200,1.2,61,1242,55,1070,522,471,10.8,78.7,1.0202
26/12/2004,5:00:00,0.4,855,-200,0.8,49,1319,46,1068,479,450,10.7,81.5,1.0497
26/12/2004,6:00:00,0.3,848,-200,0.7,54,1425,46,1062,464,438,10.9,80.3,1.0444
26/12/2004,7:00:00,0.4,873,-200,0.9,78,1305,67,1083,485,512,10.7,80.7,1.0377
26/12/2004,8:00:00,0.6,945,-200,1.8,136,1140,90,1135,569,632,10.5,81.8,1.0416
26/12/2004,9:00:00,0.9,1003,-200,2.5,198,1003,117,1159,618,754,10.4,82.9,1.0419
26/12/2004,10:00:00,1.1,1041,-200,3.1,211,908,118,1188,659,792,10.6,82.1,1.0451
26/12/2004,11:00:00,1,1036,-200,3.5,183,942,112,1168,685,776,11.5,72.6,0.9846
26/12/2004,12:00:00,1.6,1124,-200,5.7,277,775,134,1231,799,969,12.8,65.5,964
26/12/2004,13:00:00,1.8,1130,-200,5.8,267,772,127,1230,803,975,13.9,60.9,0.9644
26/12/2004,14:00:00,1,991,-200,2.7,123,981,88,1114,632,637,14.9,57.9,0.9726
26/12/2004,15:00:00,0.8,988,-200,2.2,68,1056,57,1118,596,541,14.8,63.5,1.0592
26/12/2004,16:00:00,1.4,1163,-200,5.8,186,772,99,1288,801,876,13.6,68.9,1.0699
26/12/2004,17:00:00,2.1,1226,-200,6.9,321,725,129,1307,853,1029,13.6,68.9,1.0661
26/12/2004,18:00:00,2.3,1286,-200,9.1,343,687,137,1362,942,1103,13.5,67.1,1.0357
26/12/2004,19:00:00,3.5,1423,-200,14,550,553,146,1531,1116,1369,12.3,75.4,1.0768
26/12/2004,20:00:00,3.8,1408,-200,13.1,598,560,139,1504,1088,1381,11.7,80,1.0938
26/12/2004,21:00:00,2.4,1178,-200,7.2,390,700,128,1342,866,1094,11.8,82.7,1.1381
26/12/2004,22:00:00,1,985,-200,3.8,159,877,106,1187,701,835,11.8,77.5,1.0741
26/12/2004,23:00:00,1.3,1113,-200,5.2,193,828,114,1217,776,881,12,72.3,1.0095
27/12/2004,0:00:00,2.3,1178,-200,7.4,316,700,137,1328,873,987,11.2,79.6,1.0587
27/12/2004,1:00:00,1.5,1024,-200,3.9,199,876,114,1168,705,807,11.5,74.2,1.0063
27/12/2004,2:00:00,1.1,954,-200,2.7,134,988,92,1107,630,664,11.6,68.9,0.9411
27/12/2004,3:00:00,0.6,875,-200,1.5,-200,1165,-200,1049,548,525,11.5,67.4,0.9106
27/12/2004,4:00:00,0.7,877,-200,1.3,63,1171,55,1023,526,496,11.7,64.6,0.8888
27/12/2004,5:00:00,0.4,826,-200,0.7,50,1322,46,978,465,433,11.9,61.1,0.8527
27/12/2004,6:00:00,0.5,862,-200,1.4,93,1193,67,1020,535,524,12.5,57.3,0.8269
27/12/2004,7:00:00,0.8,938,-200,3,161,970,95,1100,653,747,12.3,60.1,0.8562
27/12/2004,8:00:00,1.9,1205,-200,9.1,368,688,133,1361,943,1052,11.5,68.7,0.9302
27/12/2004,9:00:00,2.3,1171,-200,10,344,637,138,1374,978,1092,12.5,63.2,0.9113
27/12/2004,10:00:00,1.9,1131,-200,8.6,288,684,127,1324,926,1036,12.9,63.2,0.9335
27/12/2004,11:00:00,1.6,1074,-200,6.4,244,748,119,1230,832,934,13.5,59.9,0.9261
27/12/2004,12:00:00,1.4,1062,-200,6.2,224,764,113,1228,822,917,13.4,61.3,0.9379
27/12/2004,13:00:00,1.5,1045,-200,5.7,206,796,109,1193,800,839,14.4,57.1,0.9309
27/12/2004,14:00:00,1.4,1034,-200,5,163,840,97,1192,763,761,15,57.2,0.9698
27/12/2004,15:00:00,2,1186,-200,8,296,695,117,1332,899,926,12.4,72.6,1.0422
27/12/2004,16:00:00,2.5,1256,-200,10.5,386,625,132,1417,996,1104,12.8,73.6,1.0851
27/12/2004,17:00:00,2.2,1138,-200,6.9,262,735,117,1276,854,911,13.3,68.2,1.0356
27/12/2004,18:00:00,2,1138,-200,7.8,212,721,110,1295,891,918,13.4,66.6,1.0187
27/12/2004,19:00:00,2.1,1114,-200,8,245,710,119,1279,899,948,13.3,63.6,0.9661
27/12/2004,20:00:00,2.1,1107,-200,8.1,263,705,116,1288,905,966,12.9,62.4,0.9258
27/12/2004,21:00:00,2.1,1117,-200,7.5,300,706,123,1264,876,1057,12.4,64.7,0.9266
27/12/2004,22:00:00,1.6,1090,-200,6,242,753,117,1213,812,1001,12.1,65.6,0.9222
27/12/2004,23:00:00,1.1,954,-200,3.2,152,916,100,1119,665,777,11.3,69.8,932
28/12/2004,0:00:00,1.2,987,-200,4.1,165,884,101,1145,715,797,11,68.7,0.9001
28/12/2004,1:00:00,-200,969,-200,3.1,-200,945,-200,1082,659,691,11.1,65.3,0.8601
28/12/2004,2:00:00,-200,939,-200,2.9,-200,949,-200,1084,648,680,10.2,66.9,0.8323
28/12/2004,3:00:00,-200,961,-200,3,-200,925,-200,1084,654,755,9.5,70.1,0.8343
28/12/2004,4:00:00,-200,916,-200,2.5,-200,962,-200,1064,623,725,9.8,69.4,0.8397
28/12/2004,5:00:00,-200,835,-200,0.9,-200,1266,-200,961,484,432,10.7,62.5,802
28/12/2004,6:00:00,-200,885,-200,1.8,-200,1081,-200,1031,572,612,10.4,64.8,0.8138
28/12/2004,7:00:00,-200,1088,-200,6.6,-200,760,-200,1236,839,951,9.7,73.1,0.8772
28/12/2004,8:00:00,-200,1358,-200,15.3,-200,529,-200,1537,1158,1326,9.3,77,0.9018
28/12/2004,9:00:00,-200,1456,-200,23.4,-200,443,-200,1808,1389,1504,9.1,77.1,0.8947
28/12/2004,10:00:00,-200,1274,-200,15.3,-200,545,-200,1493,1159,1326,10.6,67.9,0.8666
28/12/2004,11:00:00,-200,1092,-200,9.2,-200,691,-200,1234,946,1043,12.7,56.7,0.8304
28/12/2004,12:00:00,-200,1111,-200,10.4,-200,662,-200,1287,993,1058,13,53.9,0.8029
28/12/2004,13:00:00,-200,1177,-200,14.8,-200,574,-200,1443,1143,1205,13.9,49,0.7727
28/12/2004,14:00:00,-200,1199,-200,14.6,-200,581,-200,1452,1138,1203,14.4,49.2,0.8027
28/12/2004,15:00:00,-200,1121,-200,10.7,-200,656,-200,1323,1003,1058,14.3,48.6,0.79
28/12/2004,16:00:00,-200,1252,-200,15.5,-200,559,-200,1474,1164,1257,13.6,52.8,0.8177
28/12/2004,17:00:00,-200,1233,-200,14.9,-200,575,-200,1436,1144,1271,13.1,54.3,0.8167
28/12/2004,18:00:00,-200,1215,-200,12.4,-200,616,-200,1370,1063,1214,12.4,59.3,853
28/12/2004,19:00:00,-200,1193,-200,11.2,-200,645,-200,1340,1020,1135,12.1,61.5,0.8677
28/12/2004,20:00:00,-200,1195,-200,11.3,-200,637,-200,1342,1026,1150,12,60.8,852
28/12/2004,21:00:00,-200,1301,-200,12.9,-200,579,-200,1435,1080,1248,11,73.8,0.9677
28/12/2004,22:00:00,-200,1126,-200,6.4,-200,722,-200,1250,828,955,9.6,82.9,0.99
28/12/2004,23:00:00,-200,1013,-200,3.6,-200,872,-200,1135,687,726,8.6,83.5,0.9372
29/12/2004,0:00:00,-200,982,-200,2.9,-200,922,-200,1107,645,708,8.7,83,0.9393
29/12/2004,1:00:00,-200,970,-200,2.8,-200,922,-200,1107,642,704,8.8,81.2,0.9214
29/12/2004,2:00:00,-200,959,-200,2.8,-200,958,-200,1107,637,667,8.9,79,0.9032
29/12/2004,3:00:00,-200,925,-200,2.2,-200,978,-200,1079,598,662,9,76.5,0.8828
29/12/2004,4:00:00,-200,847,-200,1,-200,1198,-200,1020,502,508,9,75.8,0.8721
29/12/2004,5:00:00,-200,885,-200,1.4,-200,1144,-200,1036,534,529,9.1,73.9,0.8576
29/12/2004,6:00:00,-200,883,-200,1.6,-200,1019,-200,1025,549,607,9.4,70.9,0.8386
29/12/2004,7:00:00,-200,892,-200,2,-200,1070,-200,1041,587,623,10.1,65.9,0.8148
29/12/2004,8:00:00,-200,970,-200,3.4,-200,916,-200,1101,678,732,10.1,64.6,0.7967
29/12/2004,9:00:00,-200,904,-200,2.9,-200,949,-200,1036,644,697,9.3,64.7,0.7575
29/12/2004,10:00:00,-200,919,-200,3,-200,953,-200,1045,652,712,9.9,61.3,0.7499
29/12/2004,11:00:00,-200,929,-200,3.3,-200,937,-200,1054,668,696,10.6,59.9,0.7674
29/12/2004,12:00:00,-200,938,-200,4.3,-200,874,-200,1060,729,702,11.1,55.3,0.7325
29/12/2004,13:00:00,-200,971,-200,5.5,-200,812,-200,1086,786,796,12,49.3,0.69
29/12/2004,14:00:00,-200,914,-200,4.5,-200,870,-200,1025,739,714,11.6,46.8,0.6397
29/12/2004,15:00:00,-200,892,-200,4.1,-200,918,-200,1019,719,635,12,44,0.6169
29/12/2004,16:00:00,-200,913,-200,4.5,-200,905,-200,1024,735,706,11.8,44.3,0.6141
29/12/2004,17:00:00,-200,928,-200,4.9,-200,871,-200,1040,759,775,11.3,45.4,0.6063
29/12/2004,18:00:00,-200,1035,-200,9,-200,734,-200,1175,941,965,11.3,44.1,0.5909
29/12/2004,19:00:00,-200,1033,-200,9,-200,729,-200,1159,939,979,11.2,45.1,0.5971
29/12/2004,20:00:00,-200,990,-200,7.2,-200,764,-200,1130,865,902,10.8,47.3,0.6122
29/12/2004,21:00:00,-200,934,-200,4.7,-200,891,-200,1035,750,798,10.7,47.7,0.6127
29/12/2004,22:00:00,-200,881,-200,3.3,-200,979,-200,978,670,697,10.5,46.9,0.5956
29/12/2004,23:00:00,-200,855,-200,2.7,-200,1033,-200,932,631,626,10.2,45.4,0.5632
30/12/2004,0:00:00,-200,832,-200,2.2,-200,1122,-200,912,598,537,9.7,46,0.5546
30/12/2004,1:00:00,-200,848,-200,2.8,-200,1057,-200,929,639,574,9.8,45.2,0.5489
30/12/2004,2:00:00,-200,806,-200,1.8,-200,1163,-200,878,567,490,9.4,45.4,0.5355
30/12/2004,3:00:00,-200,796,-200,1.5,-200,1210,-200,853,545,450,9.3,44,0.5153
30/12/2004,4:00:00,-200,777,-200,0.9,-200,1247,-200,828,493,438,8.8,45.2,0.5134
30/12/2004,5:00:00,-200,785,-200,1.1,-200,1226,-200,829,505,428,8.7,45.6,0.5128
30/12/2004,6:00:00,-200,766,-200,0.7,-200,1317,-200,810,470,404,8.5,44.8,498
30/12/2004,7:00:00,-200,808,-200,1.4,-200,1243,-200,853,534,480,8.7,43.4,0.4905
30/12/2004,8:00:00,-200,975,-200,6.2,-200,852,-200,1049,822,876,8.5,43.6,0.4865
30/12/2004,9:00:00,-200,943,-200,6.1,-200,828,-200,1033,816,868,8.8,42,0.4773
30/12/2004,10:00:00,-200,886,-200,5,-200,920,-200,946,764,740,10.8,35.1,0.4549
30/12/2004,11:00:00,-200,861,-200,4.1,-200,973,-200,921,716,628,11.7,34.4,0.4712
30/12/2004,12:00:00,-200,881,-200,4.4,-200,961,-200,925,734,636,12.6,31.7,0.4613
30/12/2004,13:00:00,-200,855,-200,4.6,-200,965,-200,901,741,616,12.5,30.3,0.4367
30/12/2004,14:00:00,-200,855,-200,4.3,-200,983,-200,898,725,613,11.4,32.8,0.4424
30/12/2004,15:00:00,-200,844,-200,3.6,-200,1040,-200,867,689,545,12.1,31.1,0.4383
30/12/2004,16:00:00,-200,900,-200,5.6,-200,906,-200,930,794,710,12.3,29.7,0.4226
30/12/2004,17:00:00,-200,883,-200,4.8,-200,962,-200,922,751,661,9.8,36.4,0.4414
30/12/2004,18:00:00,-200,994,-200,8.1,-200,781,-200,1079,903,922,9.3,40.8,0.4781
30/12/2004,19:00:00,-200,927,-200,5.2,-200,883,-200,976,774,755,8.6,45.1,0.5038
30/12/2004,20:00:00,-200,1078,-200,10.2,-200,718,-200,1152,987,1015,9.3,41.7,0.4884
30/12/2004,21:00:00,-200,952,-200,5.5,-200,849,-200,1018,788,876,8.7,44.3,0.4998
30/12/2004,22:00:00,-200,882,-200,3.1,-200,991,-200,922,660,727,8,47.6,0.5113
30/12/2004,23:00:00,-200,924,-200,4.2,-200,946,-200,969,724,781,7.7,47.2,0.4975
31/12/2004,0:00:00,-200,987,-200,6.2,-200,827,-200,1027,823,893,7.2,50.2,0.5118
31/12/2004,1:00:00,-200,930,-200,4.8,-200,889,-200,981,752,820,6.9,50.3,0.5029
31/12/2004,2:00:00,-200,861,-200,3,-200,995,-200,919,654,632,6.7,50.7,0.4998
31/12/2004,3:00:00,-200,783,-200,1.2,-200,1241,-200,832,522,458,7.6,46.4,0.4869
31/12/2004,4:00:00,-200,744,-200,0.4,-200,1539,-200,778,431,345,7.4,45.7,0.4714
31/12/2004,5:00:00,-200,753,-200,0.4,-200,1568,-200,792,426,337,6.9,49.3,0.4913
31/12/2004,6:00:00,-200,787,-200,0.6,-200,1400,-200,823,452,370,7.8,48.1,0.5095
31/12/2004,7:00:00,-200,820,-200,1.1,-200,1221,-200,871,506,466,8.1,47.8,0.5157
31/12/2004,8:00:00,-200,840,-200,1.6,-200,1152,-200,893,552,510,8.5,46.7,0.5191
31/12/2004,9:00:00,-200,897,-200,3.1,-200,953,-200,964,656,641,8.9,44.1,0.5039
31/12/2004,10:00:00,-200,989,-200,5.6,-200,815,-200,1052,793,862,9.4,42.5,0.5038
31/12/2004,11:00:00,-200,909,-200,4.5,-200,909,-200,941,737,753,10.8,36.3,0.4712
31/12/2004,12:00:00,-200,865,-200,3.8,-200,1002,-200,883,697,589,11.9,30.6,0.4264
31/12/2004,13:00:00,-200,924,-200,6.2,-200,899,-200,955,821,704,12.2,29.7,0.4205
31/12/2004,14:00:00,-200,912,-200,5.6,-200,885,-200,943,794,731,12,31.1,434
31/12/2004,15:00:00,-200,872,-200,4.1,-200,991,-200,882,717,592,12.7,28.4,416
31/12/2004,16:00:00,-200,917,-200,5.6,-200,907,-200,946,794,740,13.3,27.5,0.4185
31/12/2004,17:00:00,-200,962,-200,7.6,-200,818,-200,996,883,896,11.4,30.8,0.4148
31/12/2004,18:00:00,-200,932,-200,6.1,-200,883,-200,942,817,854,9.8,34,0.4112
31/12/2004,19:00:00,-200,930,-200,5.3,-200,933,-200,906,781,866,9.3,33.6,0.3958
31/12/2004,20:00:00,-200,962,-200,5.3,-200,919,-200,909,780,884,9.6,32.3,0.3871
31/12/2004,21:00:00,-200,974,-200,5.5,-200,915,-200,895,790,951,9.1,32.5,0.3766
31/12/2004,22:00:00,-200,1055,-200,5.6,-200,845,-200,936,791,1195,9.1,37.2,431
31/12/2004,23:00:00,-200,1003,-200,4.6,-200,882,-200,899,744,1138,7.8,38.4,0.4085
01/01/2005,0:00:00,-200,1046,-200,4.2,-200,848,-200,898,724,1201,8.2,40.1,0.4375
01/01/2005,1:00:00,1.6,1275,-200,8.8,215,649,106,1024,930,1617,5.3,50.7,0.4564
01/01/2005,2:00:00,2.5,1173,-200,7.5,300,738,129,1002,878,1355,5.9,50,0.4689
01/01/2005,3:00:00,2.7,1163,-200,7.6,-200,748,-200,1001,881,1296,4.9,53.9,0.4693
01/01/2005,4:00:00,1.9,1054,-200,5.6,253,830,126,967,791,1131,4.3,55.3,465
01/01/2005,5:00:00,1.4,1004,-200,4.8,181,879,106,942,753,1036,4.2,57.1,0.4759
01/01/2005,6:00:00,1.5,1001,-200,5.3,171,859,99,954,777,1009,3.5,58.3,0.4636
01/01/2005,7:00:00,1.4,974,-200,4.5,168,888,97,945,736,966,3,60.7,0.4667
01/01/2005,8:00:00,1.1,915,-200,3,169,973,94,905,653,901,2.6,63.2,0.4721
01/01/2005,9:00:00,1,939,-200,3,145,996,86,897,649,879,3.9,59,0.4807
01/01/2005,10:00:00,1.2,973,-200,4.7,190,878,97,968,748,991,4.7,57.2,0.4932
01/01/2005,11:00:00,1.7,1011,-200,5.4,225,846,113,992,782,1019,6.8,48.6,0.4822
01/01/2005,12:00:00,2.3,1097,-200,7.4,261,778,125,1080,875,1151,8.6,43.6,0.4887
01/01/2005,13:00:00,2.2,1149,-200,8.4,382,742,147,1072,914,1242,9.5,41.2,0.4908
01/01/2005,14:00:00,2.4,1117,-200,8.9,357,721,153,1075,934,1206,10.9,35.9,468
01/01/2005,15:00:00,2.2,1085,-200,7.9,299,760,147,1049,896,1138,12.5,32.3,467
01/01/2005,16:00:00,2.1,1102,-200,7.7,313,772,139,1051,885,1142,12.8,32.6,0.4814
01/01/2005,17:00:00,3,1281,-200,12.1,510,659,165,1192,1053,1438,10.9,39.7,0.5166
01/01/2005,18:00:00,4.7,1472,-200,16.6,832,555,191,1344,1198,1735,9,51.8,0.5961
01/01/2005,19:00:00,3.6,1328,-200,11.4,622,637,172,1188,1029,1611,8.1,54.1,0.5882
01/01/2005,20:00:00,2.5,1198,-200,7.9,402,720,151,1072,897,1436,7.8,54.6,0.5786
01/01/2005,21:00:00,2.3,1176,-200,8.1,334,718,137,1104,905,1389,6.2,59.6,0.5698
01/01/2005,22:00:00,2.1,1118,-200,6.4,295,765,130,1058,830,1313,5.7,59.9,0.5523
01/01/2005,23:00:00,1.7,1091,-200,5.2,222,820,115,1003,773,1232,5.6,59.7,0.5463
02/01/2005,0:00:00,1.8,1078,-200,5.2,230,809,112,1012,775,1195,4.7,62.9,0.5424
02/01/2005,1:00:00,1.6,1043,-200,4.3,195,875,105,972,726,1107,4.5,63.5,0.5411
02/01/2005,2:00:00,1.3,992,-200,3.6,167,916,96,963,685,1035,4.5,63.6,0.5414
02/01/2005,3:00:00,1.3,1004,-200,4.5,-200,868,-200,1004,739,1030,3.1,70,0.5388
02/01/2005,4:00:00,1.3,947,-200,3.3,148,929,87,974,673,929,3.2,68.3,531
02/01/2005,5:00:00,1.1,923,-200,2.7,123,984,75,943,634,875,3.1,69.2,0.5337
02/01/2005,6:00:00,1,911,-200,2.4,148,992,82,934,613,861,2.4,71.9,0.5288
02/01/2005,7:00:00,1,924,-200,2.6,143,994,83,941,629,852,3.1,68.7,0.5317
02/01/2005,8:00:00,1.2,954,-200,3.4,180,940,88,981,674,891,2.1,73.1,0.5289
02/01/2005,9:00:00,1.3,960,-200,3.9,226,887,106,1003,704,947,3.3,68.2,0.5346
02/01/2005,10:00:00,1.6,1016,-200,4.9,254,835,112,1044,760,1016,4.1,65.8,0.5451
02/01/2005,11:00:00,2.2,1139,-200,7.5,372,753,141,1092,879,1201,6.6,56.6,0.5528
02/01/2005,12:00:00,2.2,1130,-200,7.1,379,752,148,1058,860,1218,8,51.2,0.5516
02/01/2005,13:00:00,2.8,1237,-200,9.6,478,685,171,1138,962,1385,10.3,44.9,0.5612
02/01/2005,14:00:00,2.1,1159,-200,6.5,344,742,160,1087,837,1311,12.3,41.7,0.5961
02/01/2005,15:00:00,1.6,1124,-200,5.5,258,791,137,1071,790,1206,13.5,41.3,0.6342
02/01/2005,16:00:00,2.8,1312,-200,10.5,474,640,167,1249,998,1473,13.4,43.1,0.66
02/01/2005,17:00:00,2.6,1246,-200,8.9,438,665,164,1182,936,1460,9.9,53.3,0.6504
02/01/2005,18:00:00,2.8,1232,-200,8.8,451,674,166,1171,931,1627,8.9,54.6,0.6226
02/01/2005,19:00:00,2.9,1286,-200,10.5,473,644,167,1217,996,1827,8.9,54.8,0.6244
02/01/2005,20:00:00,3.4,1347,-200,13,560,582,174,1290,1084,2004,8.3,58.2,0.6391
02/01/2005,21:00:00,2.9,-200,-200,-200,470,-200,160,-200,-200,-200,-200,-200,-200
02/01/2005,22:00:00,3.2,-200,-200,-200,506,-200,169,-200,-200,-200,-200,-200,-200
02/01/2005,23:00:00,3.1,-200,-200,-200,482,-200,162,-200,-200,-200,-200,-200,-200
03/01/2005,0:00:00,3,-200,-200,-200,436,-200,149,-200,-200,-200,-200,-200,-200
03/01/2005,1:00:00,3.4,-200,-200,-200,472,-200,158,-200,-200,-200,-200,-200,-200
03/01/2005,2:00:00,3,-200,-200,-200,379,-200,143,-200,-200,-200,-200,-200,-200
03/01/2005,3:00:00,2.7,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
03/01/2005,4:00:00,-200,-200,-200,-200,286,-200,121,-200,-200,-200,-200,-200,-200
03/01/2005,5:00:00,1.1,-200,-200,-200,155,-200,92,-200,-200,-200,-200,-200,-200
03/01/2005,6:00:00,1.4,-200,-200,-200,264,-200,102,-200,-200,-200,-200,-200,-200
03/01/2005,7:00:00,1.8,-200,-200,-200,366,-200,121,-200,-200,-200,-200,-200,-200
03/01/2005,8:00:00,3.6,-200,-200,-200,622,-200,164,-200,-200,-200,-200,-200,-200
03/01/2005,9:00:00,3.1,-200,-200,-200,551,-200,175,-200,-200,-200,-200,-200,-200
03/01/2005,10:00:00,1.9,-200,-200,-200,349,-200,130,-200,-200,-200,-200,-200,-200
03/01/2005,11:00:00,1.7,-200,-200,-200,285,-200,117,-200,-200,-200,-200,-200,-200
03/01/2005,12:00:00,1.7,-200,-200,-200,265,-200,115,-200,-200,-200,-200,-200,-200
03/01/2005,13:00:00,1.6,-200,-200,-200,222,-200,106,-200,-200,-200,-200,-200,-200
03/01/2005,14:00:00,1.6,-200,-200,-200,237,-200,102,-200,-200,-200,-200,-200,-200
03/01/2005,15:00:00,1.7,-200,-200,-200,294,-200,122,-200,-200,-200,-200,-200,-200
03/01/2005,16:00:00,2.2,-200,-200,-200,329,-200,138,-200,-200,-200,-200,-200,-200
03/01/2005,17:00:00,3.3,-200,-200,-200,487,-200,162,-200,-200,-200,-200,-200,-200
03/01/2005,18:00:00,3.9,-200,-200,-200,604,-200,177,-200,-200,-200,-200,-200,-200
03/01/2005,19:00:00,5,-200,-200,-200,728,-200,190,-200,-200,-200,-200,-200,-200
03/01/2005,20:00:00,4.2,-200,-200,-200,653,-200,182,-200,-200,-200,-200,-200,-200
03/01/2005,21:00:00,3.2,-200,-200,-200,509,-200,163,-200,-200,-200,-200,-200,-200
